[20:32:28 083]:   Thread start. id=15068
[21:22:35 984]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 013]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 026]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 060]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 080]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 101]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 113]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 137]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 149]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 172]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 184]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 219]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 231]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 256]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 268]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 296]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 309]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 332]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 349]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 379]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 386]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 415]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 423]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 459]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 467]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 494]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 502]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 539]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 559]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 579]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 589]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 621]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 631]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 655]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 667]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 709]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 732]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 784]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 803]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 813]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 828]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 860]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 867]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 894]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 902]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 936]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 944]:   After getRealTimeImageTemperature in DataDeal
[21:22:36 976]:   Before getRealTimeImageTemperature in DataDeal
[21:22:36 984]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 011]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 020]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 052]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 060]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 096]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 104]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 137]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 145]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 171]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 178]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 214]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 222]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 255]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 263]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 295]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 302]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 333]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 344]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 373]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 381]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 420]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 429]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 455]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 463]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 495]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 503]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 537]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 545]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 572]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 580]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 613]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 621]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 654]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 662]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 695]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 702]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 731]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 739]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 777]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 784]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 818]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 825]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 855]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 874]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 895]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 905]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 937]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 952]:   After getRealTimeImageTemperature in DataDeal
[21:22:37 974]:   Before getRealTimeImageTemperature in DataDeal
[21:22:37 995]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 014]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 022]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 058]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 067]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 093]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 104]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 136]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 146]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 176]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 185]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 213]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 222]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 257]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 264]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 297]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 305]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 333]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 344]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 375]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 383]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 416]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 425]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 453]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 462]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 493]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 501]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 533]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 542]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 568]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 577]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 619]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 638]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 661]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 678]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 700]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 719]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 732]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 741]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 778]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 786]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 813]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 820]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 858]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 872]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 898]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 909]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 939]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 949]:   After getRealTimeImageTemperature in DataDeal
[21:22:38 975]:   Before getRealTimeImageTemperature in DataDeal
[21:22:38 986]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 017]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 034]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 059]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 071]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 102]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 114]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 130]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 142]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 174]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 194]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 215]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 223]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 257]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 266]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 294]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 316]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 339]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 360]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 377]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 386]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 413]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 424]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 454]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 463]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 495]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 505]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 536]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 549]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 572]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 583]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 613]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 628]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 657]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 669]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 691]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 704]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 749]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 773]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 821]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 837]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 855]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 871]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 896]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 911]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 936]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 945]:   After getRealTimeImageTemperature in DataDeal
[21:22:39 973]:   Before getRealTimeImageTemperature in DataDeal
[21:22:39 982]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 014]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 033]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 055]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 063]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 095]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 103]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 130]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 140]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 174]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 181]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 214]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 222]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 250]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 259]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 297]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 305]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 341]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 349]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 375]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 383]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 416]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 425]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 453]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 461]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 501]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 522]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 542]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 555]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 570]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 585]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 622]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 642]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 657]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 670]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 698]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 710]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 732]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 744]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 780]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 791]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 814]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 822]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 856]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 864]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 896]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 904]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 934]:   Before getRealTimeImageTemperature in DataDeal
[21:22:40 942]:   After getRealTimeImageTemperature in DataDeal
[21:22:40 978]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 000]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 018]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 029]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 053]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 065]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 102]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 124]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 139]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 158]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 172]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 186]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 213]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 222]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 257]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 267]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 293]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 302]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 335]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 347]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 376]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 384]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 412]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 420]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 453]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 461]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 494]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 502]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 531]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 540]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 571]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 580]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 614]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 623]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 656]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 664]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 691]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 699]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 735]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 743]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 775]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 793]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 821]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 842]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 855]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 867]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 896]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 904]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 940]:   Before getRealTimeImageTemperature in DataDeal
[21:22:41 959]:   After getRealTimeImageTemperature in DataDeal
[21:22:41 983]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 002]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 012]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 025]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 056]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 066]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 098]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 108]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 133]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 143]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 175]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 194]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 215]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 226]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 253]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 263]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 294]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 315]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 337]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 357]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 377]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 387]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 413]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 424]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 454]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 462]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 496]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 506]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 534]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 555]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 578]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 596]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 615]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 628]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 651]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 663]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 695]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 707]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 735]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 748]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 782]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 802]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 819]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 841]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 860]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 884]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 895]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 907]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 936]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 950]:   After getRealTimeImageTemperature in DataDeal
[21:22:42 976]:   Before getRealTimeImageTemperature in DataDeal
[21:22:42 988]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 012]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 026]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 054]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 067]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 095]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 109]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 130]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 144]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 179]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 194]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 220]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 233]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 262]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 275]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 289]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 298]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 333]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 344]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 372]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 380]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 414]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 422]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 451]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 460]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 505]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 528]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 575]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 593]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 612]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 623]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 654]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 665]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 696]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 706]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 737]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 748]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 777]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 787]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 813]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 825]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 854]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 865]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 896]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 907]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 931]:   Before getRealTimeImageTemperature in DataDeal
[21:22:43 941]:   After getRealTimeImageTemperature in DataDeal
[21:22:43 982]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 004]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 016]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 031]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 057]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 065]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 099]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 118]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 134]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 144]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 175]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 190]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 220]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 238]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 255]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 266]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 298]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 307]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 338]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 348]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 379]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 388]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 414]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 422]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 456]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 463]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 497]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 505]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 538]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 555]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 576]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 587]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 618]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 629]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 660]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 677]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 695]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 705]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 736]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 746]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 782]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 800]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 819]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 827]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 854]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 863]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 895]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 903]:   After getRealTimeImageTemperature in DataDeal
[21:22:44 929]:   Before getRealTimeImageTemperature in DataDeal
[21:22:44 937]:   After getRealTimeImageTemperature in DataDeal
